date_and_time,hexagon_center,num_bikes_avg
2020-10-07T14:42:02,"34.02126205040608,-118.28033221188835",1.8095238095238095
2020-10-07T14:42:02,"34.02826120709732,-118.4350534241108",2.0476190476190474
2020-10-07T16:07:01,"33.74479536110193,-118.30354039372172",2.0
2020-10-07T14:35:02,"34.04225952047981,-118.41958130288856",2.0
2020-10-07T14:56:01,"34.014262893714836,-118.40410918166631",2.0
2020-10-07T15:28:02,"34.220738016106544,-118.50467796961091",2.0
2020-10-07T16:42:02,"34.00026458033235,-118.28033221188835",2.0
2020-10-07T14:49:02,"34.01076331536921,-118.25712403005498",2.0
2020-10-07T14:49:02,"34.01076331536921,-118.27259615127723",2.0
2020-10-07T15:00:02,"34.00376415867797,-118.27259615127723",2.0
2020-10-07T15:00:02,"34.00376415867797,-118.33448463616621",2.0
2020-10-07T16:21:02,"33.94777090514801,-118.3654288786107",2.0
2020-10-07T14:35:02,"34.04225952047981,-118.38863706044407",2.0
2020-10-07T16:42:02,"34.03526036378857,-118.2958043331106",2.0
2020-10-07T16:28:02,"34.03875994213419,-118.42731736349968",2.0
2020-10-07T15:49:02,"33.737796204410685,-118.30354039372172",2.0
2020-10-07T16:00:03,"34.14724687084848,-118.40410918166631",2.0
2020-10-07T16:35:02,"34.066756568899166,-118.21070766638825",2.0
2020-10-07T15:56:02,"34.157745605885346,-118.39637312105519",2.0
2020-10-07T15:35:02,"34.13674813581161,-118.39637312105519",2.0
2020-10-07T16:28:02,"34.03875994213419,-118.45826160594417",1.619047619047619
2020-10-07T14:35:02,"34.16474476257659,-118.45826160594417",2.0
2020-10-07T16:42:02,"34.03526036378857,-118.52788615144428",2.0
2020-10-07T14:56:01,"34.119250244083496,-118.2648600906661",2.0
2020-10-07T16:21:02,"33.72029831268257,-118.28033221188835",2.0
2020-10-07T14:42:02,"34.03875994213419,-118.5356222120554",2.0
2020-10-07T16:21:02,"33.72029831268257,-118.31127645433284",2.0
2020-10-07T16:07:01,"33.97576753191299,-118.31901251494396",2.0
2020-10-07T15:00:02,"34.00376415867797,-118.44278948472193",2.0
2020-10-07T15:28:02,"33.95826964018488,-118.35769281799958",2.0
2020-10-07T16:00:03,"34.14724687084848,-118.38863706044407",2.0
2020-10-07T14:35:02,"34.04225952047981,-118.32674857555509",1.7619047619047619
2020-10-07T14:56:01,"34.00726373702359,-118.28033221188835",2.0
2020-10-07T16:00:03,"34.14724687084848,-118.4659976665553",2.0
2020-10-07T16:14:02,"33.86028144650746,-118.15655524211039",2.0
2020-10-07T14:56:01,"34.05275825551668,-118.38090099983295",2.0
2020-10-07T16:00:03,"34.09475319566415,-118.38090099983295",1.3333333333333333
2020-10-07T16:00:03,"34.03176078544295,-118.3654288786107",2.0
2020-10-07T16:35:02,"33.97926711025861,-118.41958130288856",2.0
2020-10-07T16:00:03,"34.14724687084848,-118.37316493922182",2.0
2020-10-07T15:00:02,"33.996765001986724,-118.27259615127723",2.0
2020-10-07T16:00:03,"34.02126205040608,-118.24938796944386",2.0
2020-10-07T16:21:02,"34.21723843776092,-118.35769281799958",2.0
2020-10-07T16:00:03,"34.09475319566415,-118.24165190883274",2.0
2020-10-07T14:35:02,"34.02126205040608,-118.23391584822161",2.0
2020-10-07T15:49:02,"34.129748979120365,-118.34995675738845",1.8571428571428572
2020-10-07T16:42:02,"34.16824434092221,-118.40410918166631",2.0
2020-10-07T15:00:02,"34.017762472060454,-118.39637312105519",2.0
2020-10-07T15:28:02,"34.017762472060454,-118.21070766638825",2.0
2020-10-07T14:35:02,"34.02126205040608,-118.2958043331106",2.0
2020-10-07T14:49:02,"34.04925867717105,-118.0946667572214",2.0
2020-10-07T15:49:02,"34.15424602753972,-118.38863706044407",1.619047619047619
2020-10-07T14:35:02,"34.03526036378857,-118.41958130288856",1.5238095238095237
2020-10-07T16:42:02,"34.02126205040608,-118.4350534241108",1.8571428571428572
2020-10-07T16:42:02,"33.993265423641105,-118.4350534241108",2.0
2020-10-07T16:07:01,"33.96876837522175,-118.42731736349968",2.0
2020-10-07T16:14:02,"34.00026458033235,-118.40410918166631",1.9047619047619047
2020-10-07T16:28:02,"34.024761628751705,-118.22617978761049",1.2857142857142858
2020-10-07T16:00:03,"34.02826120709732,-118.41958130288856",2.0
2020-10-07T15:28:02,"34.017762472060454,-118.27259615127723",2.0
2020-10-07T14:35:02,"34.02826120709732,-118.2958043331106",2.0
2020-10-07T14:56:01,"33.97926711025861,-118.4350534241108",1.4285714285714286
2020-10-07T15:28:02,"34.017762472060454,-118.28806827249947",1.4285714285714286
2020-10-07T14:35:02,"34.02126205040608,-118.4659976665553",1.4761904761904763
2020-10-07T16:00:03,"34.189241810995945,-118.40410918166631",2.0
2020-10-07T15:49:02,"33.716798734336955,-118.27259615127723",2.0
2020-10-07T16:00:03,"34.03176078544295,-118.44278948472193",2.0
2020-10-07T15:35:02,"34.157745605885346,-118.44278948472193",2.0
2020-10-07T16:42:02,"34.02826120709732,-118.34222069677733",1.2380952380952381
2020-10-07T16:42:02,"34.02826120709732,-118.2648600906661",1.3333333333333333
2020-10-07T16:00:03,"34.182242654304694,-118.40410918166631",2.0
2020-10-07T16:00:03,"34.10175235235539,-118.27259615127723",2.0
2020-10-07T15:35:02,"33.954770061839255,-118.39637312105519",1.5238095238095237
2020-10-07T16:00:03,"34.10175235235539,-118.3654288786107",2.0
2020-10-07T15:56:02,"34.07375572559041,-118.21070766638825",2.0
2020-10-07T14:28:03,"34.08075488228165,-118.22617978761049",2.0
2020-10-07T14:56:01,"34.077255303936035,-118.28033221188835",2.0
2020-10-07T16:35:02,"34.07025614724479,-118.21844372699937",2.0
2020-10-07T16:35:02,"34.07025614724479,-118.4350534241108",2.0
2020-10-07T16:00:03,"34.06325699055355,-118.21844372699937",2.0
2020-10-07T15:07:02,"34.06325699055355,-118.4659976665553",2.0
2020-10-07T15:35:02,"34.20673970272405,-118.33448463616621",2.0
2020-10-07T14:35:02,"34.08425446062728,-118.24938796944386",2.0
2020-10-07T14:35:02,"34.08425446062728,-118.28033221188835",2.0
2020-10-07T15:07:02,"34.02826120709732,-118.38863706044407",1.5714285714285714
2020-10-07T16:00:03,"34.07375572559041,-118.44278948472193",1.3333333333333333
2020-10-07T14:56:01,"34.077255303936035,-118.24938796944386",2.0
2020-10-07T15:35:02,"34.19974054603281,-118.39637312105519",1.8095238095238095
2020-10-07T16:00:03,"34.07375572559041,-118.33448463616621",2.0
2020-10-07T15:35:02,"34.024761628751705,-118.28806827249947",1.0952380952380953
2020-10-07T14:28:03,"34.07375572559041,-118.195235545166",0.09523809523809523
2020-10-07T14:28:03,"34.03875994213419,-118.44278948472193",1.1904761904761905
2020-10-07T15:56:02,"34.08075488228165,-118.33448463616621",1.5238095238095237
2020-10-07T15:07:02,"34.014262893714836,-118.2958043331106",0.9523809523809523
2020-10-07T16:28:02,"34.024761628751705,-118.44278948472193",1.1428571428571428
2020-10-07T16:35:02,"34.08075488228165,-118.25712403005498",1.0952380952380953
2020-10-07T16:35:02,"34.14374729250285,-118.3654288786107",1.3333333333333333
2020-10-07T14:28:03,"34.108751509046634,-118.27259615127723",1.1904761904761905
2020-10-07T15:14:02,"34.02126205040608,-118.2648600906661",1.1428571428571428
2020-10-07T14:35:02,"34.024761628751705,-118.33448463616621",0.8571428571428571
2020-10-07T15:07:02,"33.758793674484416,-118.41184524227744",1.0
2020-10-07T16:00:03,"34.150746449194095,-118.41184524227744",1.0
2020-10-07T14:35:02,"34.00726373702359,-118.2958043331106",1.0
2020-10-07T14:49:02,"33.996765001986724,-118.42731736349968",1.0
2020-10-07T15:42:02,"34.087754038972896,-118.27259615127723",1.0
2020-10-07T14:49:02,"33.98276668860424,-118.41184524227744",1.0
2020-10-07T16:00:03,"34.157745605885346,-118.41184524227744",1.0
2020-10-07T14:49:02,"34.01076331536921,-118.34995675738845",0.47619047619047616
2020-10-07T15:07:02,"33.76579283117566,-118.28806827249947",1.0
2020-10-07T14:49:02,"34.13674813581161,-118.38090099983295",1.0
2020-10-07T14:56:01,"34.108751509046634,-118.42731736349968",1.0
2020-10-07T14:49:02,"33.98976584529548,-118.28806827249947",1.0
2020-10-07T16:28:02,"34.024761628751705,-118.25712403005498",1.0
2020-10-07T16:00:03,"34.16474476257659,-118.42731736349968",1.0
2020-10-07T14:49:02,"33.98976584529548,-118.25712403005498",1.0
2020-10-07T16:00:03,"34.16474476257659,-118.39637312105519",1.0
2020-10-07T14:35:02,"33.71329915599133,-118.28033221188835",1.0
2020-10-07T14:49:02,"33.996765001986724,-118.34995675738845",1.0
2020-10-07T15:42:02,"33.912775121691794,-118.3654288786107",1.0
2020-10-07T15:28:02,"34.087754038972896,-118.47373372716642",1.0
2020-10-07T16:28:02,"33.97576753191299,-118.30354039372172",1.0
2020-10-07T15:42:02,"34.087754038972896,-118.22617978761049",1.0
2020-10-07T15:42:02,"34.108751509046634,-118.3654288786107",1.0
2020-10-07T15:42:02,"34.10175235235539,-118.07145857538804",1.0
2020-10-07T14:56:01,"34.108751509046634,-118.24165190883274",1.0
2020-10-07T15:28:02,"34.08075488228165,-118.47373372716642",1.0
2020-10-07T14:35:02,"34.00726373702359,-118.34222069677733",1.0
2020-10-07T15:42:02,"34.08075488228165,-118.10240281783253",1.0
2020-10-07T14:56:01,"34.11575066573788,-118.31901251494396",1.0
2020-10-07T15:42:02,"34.10175235235539,-118.25712403005498",1.0
2020-10-07T14:42:02,"33.75179451779317,-118.30354039372172",1.0
2020-10-07T16:14:02,"34.21723843776092,-118.37316493922182",1.0
2020-10-07T16:14:02,"34.231236751143406,-118.40410918166631",1.0
2020-10-07T14:56:01,"34.11575066573788,-118.24165190883274",1.0
2020-10-07T15:42:02,"34.10175235235539,-118.24165190883274",1.0
2020-10-07T16:14:02,"34.21723843776092,-118.4350534241108",1.0
2020-10-07T14:49:02,"33.98276668860424,-118.39637312105519",1.0
2020-10-07T16:28:02,"33.96876837522175,-118.27259615127723",1.0
2020-10-07T14:49:02,"33.98276668860424,-118.16429130272151",1.0
2020-10-07T14:56:01,"34.108751509046634,-118.25712403005498",1.0
2020-10-07T16:28:02,"33.97576753191299,-118.41184524227744",1.0
2020-10-07T14:35:02,"33.90927554334617,-118.28033221188835",1.0
2020-10-07T15:21:02,"33.94077174845677,-118.44278948472193",1.0
2020-10-07T15:49:02,"34.17174391926783,-118.42731736349968",1.0
2020-10-07T14:35:02,"33.727297469373816,-118.31127645433284",1.0
2020-10-07T16:28:02,"33.97576753191299,-118.3654288786107",1.0
2020-10-07T16:42:02,"33.78329072290377,-118.24938796944386",1.0
2020-10-07T16:28:02,"33.98276668860424,-118.28806827249947",1.0
2020-10-07T16:00:03,"34.157745605885346,-118.45826160594417",1.0
2020-10-07T15:21:02,"33.94077174845677,-118.28806827249947",1.0
2020-10-07T15:21:02,"33.89177765161806,-118.33448463616621",1.0
2020-10-07T15:28:02,"34.07375572559041,-118.39637312105519",1.0
2020-10-07T14:49:02,"34.01076331536921,-118.42731736349968",1.0
2020-10-07T15:28:02,"34.07375572559041,-118.31901251494396",1.0
2020-10-07T15:14:02,"34.406215668424515,-118.48146978777754",1.0
2020-10-07T15:42:02,"34.108751509046634,-118.195235545166",1.0
2020-10-07T16:28:02,"33.97576753191299,-118.38090099983295",1.0
2020-10-07T15:49:02,"34.178743075959076,-118.44278948472193",1.0
2020-10-07T16:28:02,"33.849782711470596,-118.17976342394375",1.0
2020-10-07T14:49:02,"34.00376415867797,-118.24165190883274",1.0
2020-10-07T15:28:02,"34.07375572559041,-118.45826160594417",1.0
2020-10-07T15:42:02,"33.961769218530506,-118.3654288786107",1.0
2020-10-07T15:28:02,"34.22773717279779,-118.3654288786107",1.0
2020-10-07T14:35:02,"33.986266266949855,-118.32674857555509",1.0
2020-10-07T14:49:02,"34.045759098825435,-118.47373372716642",1.0
2020-10-07T16:00:03,"34.25573379956276,-118.41184524227744",1.0
2020-10-07T16:28:02,"34.017762472060454,-118.31901251494396",1.0
2020-10-07T16:28:02,"33.88477849492681,-118.28806827249947",1.0
2020-10-07T15:28:02,"34.03875994213419,-118.34995675738845",1.0
2020-10-07T15:28:02,"34.03875994213419,-118.33448463616621",1.0
2020-10-07T15:42:02,"34.017762472060454,-118.44278948472193",1.0
2020-10-07T15:42:02,"34.017762472060454,-118.38090099983295",1.0
2020-10-07T15:42:02,"33.961769218530506,-118.31901251494396",1.0
2020-10-07T16:35:02,"34.22773717279779,-118.39637312105519",1.0
2020-10-07T16:21:02,"34.26623253459963,-118.58977463633326",1.0
2020-10-07T15:28:02,"34.03176078544295,-118.38090099983295",1.0
2020-10-07T16:00:03,"34.220738016106544,-118.39637312105519",1.0
2020-10-07T14:49:02,"34.045759098825435,-118.31901251494396",0.5714285714285714
2020-10-07T14:49:02,"34.045759098825435,-118.34995675738845",1.0
2020-10-07T14:35:02,"33.965268796876124,-118.32674857555509",1.0
2020-10-07T14:35:02,"33.965268796876124,-118.38863706044407",1.0
2020-10-07T14:35:02,"33.965268796876124,-118.45052554533305",1.0
2020-10-07T15:28:02,"34.241735486180275,-118.45826160594417",1.0
2020-10-07T14:35:02,"33.83228481974248,-118.35769281799958",1.0
2020-10-07T16:28:02,"33.933772591765525,-118.34995675738845",1.0
2020-10-07T16:00:03,"34.20673970272405,-118.42731736349968",1.0
2020-10-07T15:56:02,"34.33272452316645,-118.50467796961091",0.9047619047619048
2020-10-07T15:42:02,"34.03176078544295,-118.50467796961091",1.0
2020-10-07T15:42:02,"33.954770061839255,-118.24165190883274",1.0
2020-10-07T15:28:02,"34.241735486180275,-118.59751069694438",1.0
2020-10-07T14:56:01,"34.23473632948903,-118.47373372716642",1.0
2020-10-07T15:42:02,"33.961769218530506,-118.39637312105519",1.0
2020-10-07T14:56:01,"34.178743075959076,-118.39637312105519",0.42857142857142855
2020-10-07T15:42:02,"33.961769218530506,-118.42731736349968",1.0
2020-10-07T14:49:02,"34.045759098825435,-118.22617978761049",1.0
2020-10-07T14:49:02,"34.05275825551668,-118.195235545166",1.0
2020-10-07T14:49:02,"34.066756568899166,-118.42731736349968",1.0
2020-10-07T15:49:02,"34.14374729250285,-118.25712403005498",0.6190476190476191
2020-10-07T14:49:02,"34.066756568899166,-118.39637312105519",1.0
2020-10-07T14:56:01,"34.19974054603281,-118.38090099983295",1.0
2020-10-07T15:07:02,"33.79378945794064,-118.28806827249947",1.0
2020-10-07T14:49:02,"34.05275825551668,-118.31901251494396",1.0
2020-10-07T14:35:02,"33.97926711025861,-118.28033221188835",1.0
2020-10-07T14:49:02,"34.05975741220792,-118.42731736349968",1.0
2020-10-07T14:49:02,"34.05975741220792,-118.33448463616621",1.0
2020-10-07T14:49:02,"34.05975741220792,-118.195235545166",1.0
2020-10-07T14:49:02,"34.05975741220792,-118.17976342394375",1.0
2020-10-07T15:28:02,"34.19274138934156,-118.39637312105519",1.0
2020-10-07T15:42:02,"34.13674813581161,-117.87032099949884",1.0
2020-10-07T15:49:02,"34.14374729250285,-118.47373372716642",1.0
2020-10-07T14:35:02,"33.97226795356737,-118.40410918166631",1.0
2020-10-07T14:35:02,"33.97226795356737,-118.32674857555509",1.0
2020-10-07T14:56:01,"34.19274138934156,-118.31901251494396",1.0
2020-10-07T14:56:01,"34.19274138934156,-118.33448463616621",1.0
2020-10-07T15:42:02,"33.954770061839255,-118.34995675738845",1.0
2020-10-07T14:42:02,"33.716798734336955,-118.31901251494396",1.0
2020-10-07T14:35:02,"33.87427975988995,-118.35769281799958",1.0
2020-10-07T14:42:02,"33.73079704771944,-118.30354039372172",0.9523809523809523
2020-10-07T14:35:02,"34.00026458033235,-118.41958130288856",1.0
2020-10-07T14:35:02,"33.86728060319871,-118.28033221188835",1.0
2020-10-07T14:35:02,"34.00026458033235,-118.35769281799958",1.0
2020-10-07T14:35:02,"33.93027301341991,-118.31127645433284",1.0
2020-10-07T16:14:02,"34.24523506452589,-118.6052467575555",1.0
2020-10-07T14:35:02,"33.73429662606506,-118.31127645433284",1.0
2020-10-07T14:35:02,"33.881278916581195,-118.28033221188835",1.0
2020-10-07T14:35:02,"33.93727217011115,-118.2648600906661",1.0
2020-10-07T16:28:02,"33.94077174845677,-118.24165190883274",0.14285714285714285
2020-10-07T14:35:02,"33.993265423641105,-118.28033221188835",1.0
2020-10-07T16:28:02,"33.870780181544326,-117.99409796927681",1.0
2020-10-07T15:07:02,"33.800788614631884,-118.27259615127723",1.0
2020-10-07T14:35:02,"33.95127048349364,-118.17202736333263",1.0
2020-10-07T14:35:02,"33.95127048349364,-118.28033221188835",1.0
2020-10-07T15:07:02,"33.77979114455815,-118.30354039372172",0.5714285714285714
2020-10-07T15:42:02,"34.05275825551668,-118.42731736349968",0.38095238095238093
2020-10-07T15:49:02,"34.20673970272405,-118.41184524227744",0.23809523809523808
2020-10-07T15:14:02,"34.02126205040608,-118.35769281799958",1.0
2020-10-07T15:14:02,"34.02126205040608,-118.32674857555509",1.0
2020-10-07T15:49:02,"34.02826120709732,-118.52788615144428",1.0
2020-10-07T14:56:01,"34.210239281069676,-118.4659976665553",1.0
2020-10-07T14:56:01,"34.210239281069676,-118.37316493922182",0.5238095238095238
2020-10-07T15:28:02,"34.11225108739225,-118.23391584822161",1.0
2020-10-07T15:14:02,"34.014262893714836,-118.45052554533305",0.6666666666666666
2020-10-07T15:14:02,"34.014262893714836,-118.4350534241108",1.0
2020-10-07T15:49:02,"34.04225952047981,-118.37316493922182",1.0
2020-10-07T15:49:02,"34.04225952047981,-118.40410918166631",1.0
2020-10-07T15:49:02,"34.04225952047981,-118.51241403022203",1.0
2020-10-07T15:28:02,"34.10525193070101,-118.48146978777754",1.0
2020-10-07T15:49:02,"34.04225952047981,-118.54335827266652",1.0
2020-10-07T16:21:02,"33.97226795356737,-118.2958043331106",0.2857142857142857
2020-10-07T14:56:01,"34.20324012437843,-118.4659976665553",1.0
2020-10-07T14:56:01,"34.20324012437843,-118.38863706044407",1.0
2020-10-07T15:49:02,"34.03526036378857,-118.31127645433284",1.0
2020-10-07T15:49:02,"34.03526036378857,-118.35769281799958",1.0
2020-10-07T15:49:02,"34.03526036378857,-118.51241403022203",1.0
2020-10-07T15:28:02,"34.15424602753972,-118.40410918166631",1.0
2020-10-07T15:28:02,"34.161245184230964,-118.636191",1.0
2020-10-07T15:28:02,"34.161245184230964,-118.51241403022203",1.0
2020-10-07T15:28:02,"34.161245184230964,-118.45052554533305",1.0
2020-10-07T15:28:02,"34.161245184230964,-118.35769281799958",1.0
2020-10-07T15:28:02,"34.14024771415723,-117.9554176662212",1.0
2020-10-07T15:49:02,"34.014262893714836,-118.2648600906661",0.7142857142857143
2020-10-07T15:28:02,"34.13324855746599,-118.34222069677733",1.0
2020-10-07T15:28:02,"34.14024771415723,-118.48146978777754",1.0
2020-10-07T15:28:02,"34.14024771415723,-118.40410918166631",1.0
2020-10-07T15:28:02,"34.14024771415723,-118.24938796944386",1.0
2020-10-07T14:56:01,"34.19624096768719,-118.37316493922182",1.0
2020-10-07T15:49:02,"34.077255303936035,-118.4350534241108",1.0
2020-10-07T14:56:01,"34.17524349761345,-118.52788615144428",1.0
2020-10-07T14:56:01,"34.17524349761345,-118.4659976665553",1.0
2020-10-07T15:28:02,"34.06325699055355,-118.37316493922182",0.5714285714285714
2020-10-07T15:28:02,"34.06325699055355,-118.17202736333263",0.9523809523809523
2020-10-07T15:49:02,"34.07025614724479,-118.20297160577712",1.0
